FID;Nama Objek;Kode Unsur;Spatial Reference Spatial Identifier;Metadata;Catatan;Kelas;Shape_Length;Shape_Area
980;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003540039999961664;7.748607482732493e-7
981;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.011694350014505047;0.000005528330512927238
982;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032958980000330484;6.78002658856264e-7
983;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.01867675635298177;0.000009078531629749431
984;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003540039999961664;7.748607482732493e-7
985;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.018214810148058647;0.000016000121545846568
986;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.009494743838641413;0.000003814698089606399
987;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.031064790334807097;0.000022886322575393067
988;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003473172482960434;5.699691524307322e-7
989;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.004889069128168966;0.0000011175865554693007
990;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003160222805095908;4.76837158203e-7
991;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.004028319999974883;0.0000010132787780640586
992;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0051625312829472;0.0000011641529645747333
993;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033290967036711415;5.327167148360452e-7
994;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003160222805095908;4.76837158203e-7
995;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400380000965015;7.748599548801516e-7
996;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00390625;9.53674316406e-7
997;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400380000965015;7.748599548801516e-7
998;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0036060365856788665;5.960460815468728e-7
999;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0036084802353363536;5.960466918919181e-7
1000;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.007080078000058165;0.000002503394226110792
